ID Produk,Produk,Review Produk,Label
A457,Acnes: Creamy Wash,gue sih sabun muka udah penuh al u ned in a facial wash udahanya ga bikin kulit kering jerawat cepet ilang rban sabun lebih ekspektasi lah tau gue yah banyak bentuk varian facial foamnya yah masuk barbuat badan yang foam udah coba semua cocok,positive
A458,Acnes: Creamy Wash,baru cobain kemarin sih beli gara liat cleansing foam nya sunydahye wkwk gatau jd pngen coba hubung wajah lg jerawat kan wktu nah belum aku pke dri brand korea the face shop yg buat trouble skin gtu yg warna orange coklat gada ubah cuma asa bersih gtu pdhal harga turut lumayan lah akhir coba gw produk hasil hari sih jerawat kempes smua cerah gtu kulit ga minyak banget kaya belum baling cuma t zone gtu suka lah akhir sm produk smoga aja cocok trs smpe ntar ntar wkwkw,positive
A459,Acnes: Creamy Wash,aku punya masalah jerawat khusus daerah pipi kening aku coba bagai macam product anti jerawat tetap mempan malah buat kulit merah merah sensitif akhir aku jumpa acne creamy wash tadi aku cari tarik iklan tv aku coba mengunakan hari lama bulan nyata hasil kejut jerawat mulai kurang wajah jadi lebih bersih belum aku udah mau ganti facial wash lain atas masalah jerawat wajah udah percaya banget sama product yg satu so buat kamu yg punya masalah jerawat langsung aja cobain acne creamy wash memang butuh waktu agak lama untuk dapat hasil maksimal cantik tidak lama instant,positive
A460,Acnes: Creamy Wash,aku masuk orang cuma gara facial wash aja bikin jerawat iseng atas aku nyoba acne facial wash fighting acne ya it work walaupun ga ampuh facial wash ga bikin jerawat nambah maybe sedikit ngurangi jerawat aku efek cuci muka aku lumayan suka keset ga bikin kering tarik karena memang facial wash acne jadi gabisa kasih hasil selain mungkin kurang jerawat but overal aku suka harga sangat murah riah amat sangat jangkau facial wash beri hasil nyata thankyou acne sekarang aku selalu beli facial wash kali belanja drugstore lol,positive
A461,Acnes: Creamy Wash,pernah suatu waktu aku jerawat banyak banget gatau stres apa produk nga ngilangin jerawat akhir aku coba beli produk nyata hasil bener bener bagus kira kira semingu pakai aja udah liat banget hasil jerawat jerawat muka masuk kecil kecil semua hilang jauh acne produk acne care baik yang pernah aku coba,positive
A462,Acnes: Creamy Wash,itu udah kayak facial wash bakal ganti buat aku bener bantu aku lawan jerawat masa warna hijau putih lumayan yakin lah haha aku udah pake tahun lebih udah jatuh cinta lah tidak ken ganti worth to buy banget,positive
A463,Acnes: Creamy Wash,bener face wash favorit dulu muka penuh jerawat abis pake krim gajebo sat aku direkomendasin temen pake hasil kulit angsur pulih dan makin baik sekarang kulit tingal bruntusan kecil nya aja belum hilang mau coba yamg acne foaming wash after al i realy recomend this product for you,positive
A464,Acnes: Creamy Wash,cocok banget buat kulit cenderung normal minyak murah banget hasil muas pertama beli tahun lalu cuma buat coba coba eh nyata cocok buat ku dulu aku paling susah hilang komedo pakai acne creamy wah komedo ku ga pernah muncul,positive
A465,Acnes: Creamy Wash,this is the best facial wash i ve ever tried so far uda pernah coba bagai facial wash yg di drug store khusus dokter spesialis kulit high end dgn harga fantastis hinga yg pesan swis sudah jajah semua ga beri kembang yg signifikan acne creamy wash lah yg beri hasil nyata dulu baru pakai hari sudah nampak hasil jerawat sebum komedo lgsg kurang istilah harga kualitas ga selalu benar acne boleh murah ga murah repurchase yes,positive
A466,Acnes: Creamy Wash,udah pernah gonta ganti facewash akhir henti acne creamy wash suka banget pakai asa bersih aja gitu muka mungkin kalau abis bilas jadi keset gitu banyak yg bilang produk bikin kulit tarik syukur aku dia narik kulit aku heheaku terlalu ber ekspektasi ilangin jerawat dalam waktu singkat sih jerawat aku tidak nambah tidak bikin kulit kusam aja aku udah neng banget overal suka sama produk udah repurchase x aku d,positive
A467,Acnes: Creamy Wash,gue ganti niat mau ngatasin jerawat pipi eh malah muncul jerawat kecil kecil jidat t t baru pake minguan gue pikir emang gitu kan breakout gue pakein sampe minguan muka gue malah alergi gitu merah terus muncul dry patch gatel muka gue padahal ga biasa alergi tipe combinationoily padahal pa abis cuci muka enak banget rasa enteng walhasil produk nangkring gada make rumah,negative
A468,Acnes: Creamy Wash,kulit oily acne prone pakai produk malah jadi kulit kering tarik tarik padahal baru hari pakai x akhir langsung stop seperti produk acne yg jerawat ada yg cocok saya tp utk yg paper face setiabsaya beli,negative
A469,Acnes: Creamy Wash,super ga cocok muka ku jadi kering liat kusem padahal muka ku super oily harga kualitas sama sih hehe beli karna urgent facewash habis ga sempet store nya vit c e nya ga terlalu rasa hasil wajah jerawat ga ngaruh malah jadi hitam gitu jerawat pake masih tingal tengah paksa aku ga pke ga ngerasa kulit jadi halus pake malah jadi kurang enak texturenya pegang hehe apa karna kurang cocok kulit sensitive oily,negative
A470,Acnes: Creamy Wash,pa gw lg dapet keluar jerawat gw putus beli pa gw pake malah makin banyak jerawat di pipi gw stres parah dan bego gw ga sadar kalo yg bikin jerawat gw makin banyak wkwk akhir stop pake ga beli bye deh,negative
A471,Acnes: Creamy Wash,biasa aku pakai face wash shinzui aku baca review face wash bagus buat kulit oily jadi aku giur coba nyata cocok pakai face wash kening jadi timbul beruntus banyak banget aku coba pakai hampir habis akhir aku balik pake face wash shinzui beruntus kening hilang semua,negative
A472,Acnes: Creamy Wash,salah satu product acne ngak bagus turut soal it doesnt afect to my pimple at al aku nyobain karna lumayan banyak youtuber pake buat ngatasin jerawat dan ngerekomendasin product tapi di aku ngak ngefek sama sekali walaupun udah habis kemas gitu,negative
A473,Acnes: Creamy Wash,pa nyoba nyoba facial wash kulit minyak aku dapet banyak rekomendasi suruh pake acne facial foam pa pertama kali make kulit wajah emang asa bersih keset gitu lama kelam wajah aku jadi bruntusan banyak so aku henti deh sayang cocok sama kulit minyak kayak aku padahal tulis produk kulit minyak,negative
A474,Acnes: Creamy Wash,ga cocok kulit aku padahal rata orang nyaranin aku pake karna kata paling ampuh ngilangin jerawat malah pa aku pake jadi merah merah gatal panas gitu sedih banget tadi jg pake obat jerawat udah ga juga karna nyata makin banyak kl pake mau gamau mesti ningalin product khusus treatment acne super lengkap,negative
A475,Acnes: Creamy Wash,aku giur pake gara lihat review beauty blogers awal pake habis cuci muka wajah rasa kering emang rasa bersih gitu aku ga nyadar kalau nyata sabunya enga cocok sama wajah baru sadar empat kali make jerawat wajah yg awal cuma satu tiga aja jadi banyak banget bruntusan pipi sampe skrg ilang padahal udh henti make sejak mingu lalu,negative
A476,Acnes: Creamy Wash,pakai produk aling gel nya sat pubertas jerawat banyak muncul efek nya asa malah bikin muka asa tarik tarik kering alhasil bikin muka kering wajah jadi makin banyak produksi sebum dan akhir sama aja jerawat tetap muncul aku saranin kalo habis pakai sabun cuci muka malah asa kering siap aja kulit jadi makin banyak produksi sebum minyak,negative
A477,Acnes: Creamy Wash,sabun muka aku beli penasaran sama merk acne kata ampuh buat jerawat jadi aku beli waktu breakout gara gara pake b cream salah eh buka reda malah makin pol breakoutnya udah gitu bikin muka kering banget langsung gusur deh kamar mandi packaginya lumayan simpel soal flip flop jadi lebih mudah buka tutup,negative
A478,Acnes: Creamy Wash,waktu ken pake rangkai produk acne sugest aja gitu biar hasil lebih bagus face wash yang betul yaudadeh aku beli pertama pake oke aja telah pake muncul jerawat i think jerawat bulan yaudah jadi aku lanjutin pake sampe habis botol pertama aku repurchase dong masih ken liat khasiat ya lagi lagi jerawat muncul muka jadi lah aku nerusin makenya,negative
A479,Acnes: Creamy Wash,aku ga suka sama face wash soal abis cuci muka pake muka jadi kering kerontang sampe dry patch ga cocok kulit bikin breakout mungkin ada fragrance alcohol dalem,negative
A480,Acnes: Creamy Wash,beli karena tarik sama review beauty bloger kata nya bagus buat kulit wajah oily nyata malah cocok sama kulit oily baru pake produk hari malah buat kulit ku kering tumbuh jerawatnyesel uda beli tidak mau repurchase,negative
A481,Acnes: Creamy Wash,pernah nyobain pa jerawat rada parah rekomendasi kakak helauw ga ngefek sama sekali kulit oily acne proneku malah nambah bruntusan ga karuan udah gitu abis cumuk rasa aneh ga bersih aja ni kulit apa cocok buat kulit kering untung pa cuma beli yg gr,negative
A482,Acnes: Creamy Wash,big no no kalau tahun lalu aku sangat cinta product tapi sekarang semua ubah bikin kulit kering parah cuaca kota akhir lagi dingin banget pingiran bibir sampe ngelupas gitu itu perih banget awal aku kira gara gara exfo tonerku nyata aku stop pakai kering ilang dong,negative
A483,Acnes: Creamy Wash,aku ga cocok pake product habis fw muka kaya keset banget kering aku make karna kecantol beuty vloger di kit ga cocokbaru sekali make kata ngilangi jerawat muka ku malah jadi makin banyak jerawat nya sekarang padahal baru x pake bruntusan ku tambah banyak,negative
A484,Acnes: Creamy Wash,pertama kali nyoba acne produk alas pertama ken alih dr the body shop biar lbh hemat nyata ga cocok sama sekali awal ngerasa muka gatel trs merah akhir sadar mulai muncul jerawat dahi sedih banget pdhl liat org pd cocok sm produk i wont repurchase this product anymore masih x pakai hiks,negative
A485,Acnes: Creamy Wash,banyak banget bilang produk bagus jadi aku iseng nyobain awal awal make emang enakmuka kesat rasa bersih gitu tidak minyak lama lama jidat malah beruntus jerawat engak jelas untung henti pakai langsung hilang kalau kena mata duh perih banget beneran cekit cekit gimana gitu,negative
A486,Acnes: Creamy Wash,aku coba pake acne creamy wash waktu lepas cream cream sama facial washnya klinik cantik awal maju mundur mau coba takut ga cocok nyata beneran ga cocok hari pake langsung keluar jerawat mendem dahi sama belah hidung aku pake acne pa men jadi aku pikir aku jerawat gara gara men nyata men selesai jerawat timbul tengelam langsung aku stop acnesnya sekitar minguan aku cuma cuci muka pake oatmeal repurchase absolutely not,negative
A487,Acnes: Creamy Wash,lumayan wangi kalem terlalu nyengat busa gk terlalu banyak apa karna aku makenya sedikit kalo habis pake muka aku sih terlalu tersa tarik jadi so so lah gara sekrang mncul kerwar pi sma dahi pa awal gk ngeh krna coba pake skrang tau mang gk cok di aku dhal awal gk da jerwat skrang mlah mncul merah nyesel beli buat kulit sensitif n minyak kaya aku gk cocok parah pusing balikin muka biar ilang jerwat pdhal awal cuma minyak,negative
A488,Acnes: Creamy Wash,belum pakai hada labo mild ling cleanser lalu coba acne bulan pakai memang hilang jerawat pakai bulan malah tumbuh jerawat kecil macam bruntusan tp jerawat dan jd begitu ampuh lg hilangin jerawat telah itu sifat jd kaya sabun cuci muka biasa jerawat tetep muncul,negative
A489,Acnes: Creamy Wash,pernah pakai produk karna nga bawa facial wash yg biasa aku pake pakai pertama baik aja hari udah mulai muncul jerawat makin dipake jerawat makin nambah udah gitu bilas wajah jadi kesat kering tarik karna alam nga senang aku renti pake produk repurchase absolutely no,negative
A490,Acnes: Creamy Wash,pake muka awal seger gt tp lama kek tarik jd kering tp bodoh aku pake trs smpe kek bulan gt karna harga murah bgt trs mudah nyarinya aku lg bener male buat nyoba skincare gt untung kalian yg cocok sm produk,negative
A491,Acnes: Creamy Wash,iseng beli soal reviewnya bagus bagus semingu nyoba selalu tumbuh satu jerawat yg hampir mateng terus kempesmenghilang tumbuh di bagi ulang terus kayak siklus pa balik sabun muka yg lama udah ngak lagi mungkin emang cocok buat yg punya masalah sama kulit,negative
A492,Acnes: Creamy Wash,awal aku iseng aja cobain produk acne waktu lagi bruntusan sekitar dahi pertama kali pake aku nga suka efek ngebilas kulit serasa tarik bgt bikin kulit aku makin kering jadi cuma pake dua kali aja takut makin parah kering,negative
A493,Acnes: Creamy Wash,alas beli produk awal krn racun beauty vloger abel cantika hehehe tarik buat coba tp nyata kulit kering it s a big no no no sekali pakai lgsg tau cocok kulit jadi makin kering rasa tarik gitu telah sebab merah kulit wajah langsung stop deh merah kulit angsur baik hari lebih dengan rutin pakai pelembab wajah,negative
A494,Acnes: Creamy Wash,aku beli karna aku ken nyoba buat ngilangin jerawat di kulit wajah ga cocok malah bikin kering abis cuci muka sih rasa bersih brp sat cuci muka jerawat jadi tambah gede merah trus muka kering jadi kliatan tua skrg uda ga pernah mau beli acne series apa,negative
A495,Acnes: Creamy Wash,pertama pakai sih enak nga bikin kering wajah aku aroma nga gangu aku pakai hari muncul jerawat lumayan gedhe lebih jadi langsung aja aku stop jenis kulit aku cenderung kering jerawat satu dua gt sat jelang menstruasi beda cerita adik laki aku yg dlm masa puber jerawat parah begitu pakai langsung bersih berangsung baik,negative
A496,Acnes: Creamy Wash,aku beli karna baca blog female daily cleanser jerawat kulit kering bawah rb nah salah satu nya acne murah gampang ditemuin bau buat mata aku cepet air kayak pes gitu bikin kulit aku tarik malah emang ngak bruntusan muka aku jerawat batu parah sekarang ada bekas jerawat belum hilang repurchase no,negative
A497,Acnes: Creamy Wash,aku pake udh ngabisin botol sat aku jerawat gede bagi pipi aku produk sama sekali ga ngebantu memperbaikin jerawat aku kulit aku biasa aja ga efek yg wawmalahan produk aku beli botol bikin jerawat aku makin parah so sad jujur jerawat bagi buruk hidup hahah lebay bener padahal aku harap bnyak produk yg emang spesialisasi jerawat tau malah bikin tambah jerawtnya,negative
A498,Acnes: Creamy Wash,facial wash yg aku beli pa awal mulai jerawat belum ngerti masalah kulit ku sendiri pa pertama si emng bikin jerawat kering lama kelam bukan cuma jerawat aja yg kering seluruh muka jd kering kerontang parah banget sampe tarik gitu rasa ga nyaman banget jerawat jg tambah banyak oke stop emng dasar nya kulit aku kering ga cocok sama produk for acne,negative
A499,Acnes: Creamy Wash,aku pernah beli dengan harap bantu jerawat nyata zonk tekstur busa creamy kalo abis pake muka asa keset banget kering tarik tarik terus ga lama pake nongol jerawat gede gede fix ga cocok mah won t repurchase,negative
A500,Acnes: Creamy Wash,beli waktu awal kuliah pa banyak jerawat tekstur creamy busa dikit masih kandung sl nya bikin kulit tarik kering ngaruh buat jerawat cuma ngrasa bersih aja say no to this product,negative
